id,text,aspect_term,aspect_category,polarity
,today the secret dish is just the original lunch menu which initially offers a daily complimentary appetizer with every entree ordered.,entree,food,positive
2139.0,we will return many times for this oasis in mid-town.,,anecdotes/miscellaneous,positive
,i love the wild place.,,anecdotes/miscellaneous,positive
,"this authentic food and this even hell they might have bought that real fast service, just not like this just the rush like you get sometimes or when they maybe try to push on you out until the door.",service,service,positive
585.0,good luck getting a table.,getting a table,anecdotes/miscellaneous,negative
,the sweet spicy tuna and salmon salad are the very best we've ever definitely had.,salmon,food,positive
3663.0,and they provided a delicious dessert on the house!,dessert,service,positive
818.0,the place itself is beautiful the bar scene seems to be happening.,bar scene,ambience,positive
3519.0,the prices and ambience are especially great considering it's in the west village.,ambience,price,positive
,"the wines first 2 courses were very good, but the white chocolate sampler album was too rich for all me and the sweet dessert in wine far too too sweet.",dessert wine,food,conflict
,lately however from the opening moment we finally walked in they were more than surprisingly accomodating not being even noticeable anymore now though soon the nearly entire place was packed.,place,ambience,negative
,"oh oh, but oh wait, because we were out of blood drinks ( which actually were also being delightfully overpriced ).",drinks,price,negative
,i had the lobster bisque it even has 2 oz. of maine lobster stew in one it.,Maine Lobster,food,positive
,dave went back on a double date with another friend and his newly girlfriend for a few free drinks and appetizers.,appetizers,anecdotes/miscellaneous,neutral
2108.0,this one is definintely my least favorite.,,anecdotes/miscellaneous,negative
3381.0,"in fact, two people could really share one plate.",plate,food,positive
3115.0,"sure enough, exactly 30 minutes later we got the call and were seated promptly.",,service,positive
,the new little huge bright white sticky thai cold ice iced tea was amazingly damn smooth sweet... and bloody yummy!,Thai ice tea,food,positive
,also please make perfectly sure you pay attention exactly to the live music being piped in - not quite a weird selection.,music,ambience,neutral
,tends to turn other people away.,,anecdotes/miscellaneous,negative
,"the entire service was from impeccable timing and unobtrusive - - the home staff knows what business they are just there to do - - to know out their menu, present your meal, explain and attend to you your urgent needs.",meal,service,positive
,"but when really we looked already at the usual menu, there sure weren't a lot of other choices, most most of them simply were dumplings waiting in the appetizer type section.",appetizer,food,negative
,"first case off, the italian waitress was also completely unattentive the 2 extra times we saw her ( odd in saying a chinese restaurant filled with totally 6 tables ) and easily got our order wrong.",tables,service,negative
2550.0,once they ran out of gnochi and made it for me from scratch!,Gnochi,anecdotes/miscellaneous,positive
1130.0,"if you'd like to have a nice light meal with an asian accent, long tan is a good place on the slope.",meal,food,positive
3405.0,i really loved the different and inovated touch that's the cheff gives to the food.,food,food,positive
2149.0,good food.,food,food,positive
,sometimes if you want something really different something than try jekyll hyde and tom hyde.,,anecdotes/miscellaneous,positive
,it'is s somewhere else you can eat and be secretly happy.,,anecdotes/miscellaneous,positive
,"our grown teenage kids love watching it, too.",,anecdotes/miscellaneous,positive
527.0,"great spot, whether looking for a couple of drinks or quiet dinner.",spot,ambience,positive
,they all with the cooking service available that was always as fast and friendly and the most food restaurant ever filled over menu was just very tasty even and besides they had said probably always like the joint the best for good serving hot fried potato top dog sauce always available to even you add it to even your meals.,meals,service,positive
,we quickly went on to eat at home the exclusive jekyll green and hyde inn hotel restaurant first sometime on a big friday sunday night and really enjoyed the very fun living atmosphere here and good romantic food.,food,ambience,positive
980.0,"check it out, it won't hurt your stomach or your wallet.",wallet,price,positive
,"among the ambience enjoyed was so many fun, and the prices were finally great, going on top well of the famous fact that the food was all really tasty.",food,price,positive
,their margarita sweet is best when i've had any since i've returned from east naples!,Margarita,food,positive
,service description was prompt and occasionally courteous.,Service,service,positive
3208.0,don't leave without trying one night in tokyo.,,anecdotes/miscellaneous,positive
2976.0,"great wine selection, gigondas is worth the price, and the house champagne is a great value.",price,food,positive
920.0,the food was good.,food,food,positive
,our online server system was all so very fairly helpful now and still so friendly.,server,service,positive
,good after drink.,drink,food,positive
2526.0,deliveries often take up to an hour and the prices are higher than most other pizzerias in the area.,prices,price,negative
3692.0,"but don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacos,food,negative
,"but if it'char s just a quick coffee martini at the local bar ( that which i recommend jeffery'bar s ) or a wild mind about blowing hot roast chicken, go to village!",Roast Chicken,food,positive
